author_clean,race,gender,log10_hits,count
Jon Edgell,white,male,3.32633586092875,3
"Jon Huntsman, Sr.",white,male,4.30749603791321,3
Jon Kabat-Zinn,white,male,5.92012332629072,10
Jon Katz,white,male,5.08278537,2
Jon Krakauer,white,male,5.72181061521255,10
Jon M. Huntsman Sr.,white,male,4.12710479836481,3
Jon Meacham,white,male,5.82151352840477,10
Jon Mertz,white,male,4.08635983067475,2
Jon Ng,asian,male,4.662758,1
Jon Oringer,white,male,4.76267856372744,3
Jon Pardi,white,male,6.178976947,2
Jon Paul Fiorentino,white,male,3.87966920563205,2
Jon Ronson,white,male,5.32633586092875,10
Jon Scieszka,white,male,5.39445168082622,2
Jon Scott,white,male,5.37839790094814,2
Jon Secada,latino,male,5.725912,1
Jon Skovron,white,male,4.84571801796666,3
Jon Steele,white,male,5.11058971029925,2
Jon Stewart,white,male,6.80140371001735,10
Jon Tetsuro Sumida,asian,male,3.631444,1
Jon Voight,white,male,6.20139712432045,2
Jonah Berger,white,male,5.2380461031288,7
Jonah Goldberg,white,male,5.206825876,10
Jonah Hill,white,male,6.50514997831991,3
Jonah Lehrer,white,male,5.25042000230889,10
Jonah Winter,white,male,4.78247262416629,2
Jonas Eriksson,white,male,5.82412583391655,10
Jonas Jonasson,white,male,6.0899051114394,7
Jonas Perez,latino,male,4.843233,1
Jonas Salk,white,male,5.6232492903979,10
Jonathan Anthony Burkett,black,male,3.94497590841205,10
Jonathan Auxier,white,male,5.14612803567824,5
Jonathan Bailey,white,male,6.82672252016899,3
Jonathan Burkett,black,male,4.32633586092875,4
Jonathan Cainer,white,male,4.15533603746506,2
Jonathan Carroll,white,male,5.178976947,7
Jonathan Culver,white,male,4.09342168516223,6
Jonathan Darman,white,male,4.04532297878666,2
Jonathan Davis,white,male,6.178976947,6
Jonathan Douglas Duran,latino,male,2.661813,1
Jonathan Dunne,white,male,4.85003325768977,2
Jonathan Edwards,white,male,6.27875360095283,10
Jonathan Franzen,white,male,5.79169064902012,10
Jonathan Friesen,white,male,4.47856649559384,8
Jonathan Gash,white,male,4.33645973384853,3
Jonathan Harnisch,white,male,4.29885307640971,10
Jonathan Ive,white,male,5.08635983067475,10
Jonathan Kellerman,white,male,5.57634135020579,7
Jonathan Kozol,white,male,5.33445375115093,4
Jonathan Maberry,white,male,5.88366143515362,10
Jonathan Mayhew,white,male,4.5705429398819,3
Jonathan Messinger,white,male,4.2380461031288,3
Jonathan Miller,white,male,5.86981820797933,2
Jonathan Odell,white,male,4.51719589794997,2
Jonathan P. Lamas,latino,male,3.41497334797082,3
Jonathan R Banks,white,male,3.52374646681157,2
Jonathan R. Walton,black,male,3.574031,1
Jonathan Renshaw,white,male,4.19589965240923,9
Jonathan Rottenberg,white,male,4.35218251811136,6
Jonathan Safran Foer,white,male,6.10380372095596,10
Jonathan Shapiro,white,male,4.86569606,2
Jonathan Star,white,male,4.43296929087441,2
Jonathan Stroud,white,male,5.41995574848976,9
Jonathan Suen,asian,male,3.274158,1
Jonathan Swift,white,male,6.42488163663107,10
Jonathan Taylor,black,male,6.668386,1
Jonathan Tropper,white,male,5.69897000433602,10
Jonathan V. Last,white,male,4.47421626407626,6
Jonathan Winters,white,male,5.60530504614111,2
Jonathan-David Jackson,black,male,3.92993,1
Jones Kofi Apawu,black,male,3.888179,1
Jonghyun,asian,male,6.434569,1
Joni Eareckson Tada,white,female,5.87909587950007,10
Joni Mitchell,white,female,6.77670118398841,10
Jonny Lang,white,male,5.51188336097887,2
Joost A.M. Meerloo,white,male,4.41995574848976,3
Jordan Belfort,white,male,6.05690485133647,2
Jordan Bernal,latino,male,4.44248,1
Jordan Peele,black,male,6.352183,1
Jordan Sonnenblick,white,male,4.95856388322197,3
Jordana Brewster,latino,female,6.071882,1
Jordin Sparks,black,female,6.37291200297011,3
Jorge Cruise,latino,male,4.49136169383427,2
Jorge Enrique Ponce,latino,male,3.99956548822598,3
Jorge M. Perez,latino,male,5.045323,1
Jorge Manrique,latino,male,6.173186,1
Jorge Ortiz,latino,male,6.501059,1
Jorge P. Guerrero,latino,male,2.87157293554588,9
Jorge Ramos,latino,male,7.16731733474818,4
Jorge Silva Rodighiero,latino,male,3.542825,1
Joris-Karl Huysmans,white,male,5.77670118398841,4
Jose A. Aviles,latino,male,4.260071,1
Jose Andres,latino,male,6.37291200297011,10
Jose Bergamin,latino,male,4.57634135020579,7
Jose Canseco,latino,male,5.961895474,2
Jose Eduardo dos Santos,black,male,5.338456,1
Jose Ferreira,latino,male,5.984527,1
Jose Garcia Villa,latino,male,5.053078,1
Jose Gonzalez,latino,male,6.567026,1
Jose Incer,latino,male,3.4345689040342,4
Jose Joaquin Olmedo,latino,male,4.507856,1
Jose Luis Borges,latino,male,5.260071,1
Jose Luis Rodriguez Zapatero,white,male,5.16435285578444,2
Jose Maria Aznar,white,male,5.14301480025409,2
Jose Marti,latino,male,6.19589965240923,5
Jose Ortega,latino,male,5.939519,1
Jose Padilha,latino,male,4.694605,1
Jose Pratdesaba,latino,male,2.908485,1
Jose Serrano,latino,male,5.678518,1
Josef Albers,white,male,5.97266559226611,2
Josef Pieper,white,male,5.16136800223498,5
Josefina Vazquez Mota,latino,female,4.447158,1
Josemaría Escrivá,white,male,5.836956737,2
Joseph A. Micucci,white,male,3.70671778233676,2
Joseph Addison,white,male,5.58319877396862,10
Joseph Alois Schumpeter,white,male,5.01283722470517,3
Joseph B. Wirthlin,white,male,5.19033169817029,10
Joseph B.H. McMillan,white,male,2.33445375115093,2
Joseph Barber Lightfoot,white,male,4.55630250076729,5
Joseph Barbera,white,male,5.53147891704226,2
Joseph Bathanti,white,male,4.34830486304816,2
Joseph Bottum,white,male,4.51587384371168,4
Joseph Brodsky,white,male,5.4345689040342,10
Joseph C Reyes,latino,male,3.946452,2
Joseph C. Kunz Jr.,white,male,3.84323277809801,4
Joseph Campbell,white,male,6.35602585719312,10
Joseph Chilton Pearce,white,male,5.05690485133647,6
Joseph D'Lacey,white,male,4.35024801833416,2
Joseph De Maistre,white,male,5.91855453055027,6
Joseph Epstein,white,male,4.90363251608424,10
Joseph Farrell,white,male,5.32014628611105,5
Joseph Fink,white,male,5.3324384599156,8
Joseph Franklin Rutherford,white,male,4.55750720190566,5
Joseph Gies,white,male,5.17318626841227,2
Joseph Goldstein,white,male,5.26007138798508,2
Joseph Grenny,white,male,5.01703333929878,2
Joseph Hansen,white,male,5.11394335230684,4
Joseph Heller,white,male,5.71349054309394,10
Joseph Henry Jackson,black,male,4.594393,1
Joseph Hopkinson,white,male,4.35793484700045,2
Joseph Howe,white,male,5.04532297878666,2
Joseph Hunt,white,male,5.01283722470517,3
Joseph J. Ellis,white,male,5.31386722036915,10
Joseph Jackson,black,male,5.843233,1
Joseph Jaworski,white,male,4.71264970162721,2
Joseph Jiyun Yang,asian,male,1.740363,1
Joseph Joubert,white,male,5.29885307640971,10
Joseph Julius Bonkowski Jr.,white,male,3.19033169817029,4
Joseph Kaifala,black,male,3.976808,1
Joseph Kosinski,white,male,6.00860017176192,2
Joseph McClendon III,black,male,4.623249,1
Joseph Murphy,white,male,6.30749603791321,2
Joseph O'Connor,white,male,5.66464197555613,4
"Joseph Ohler, Jr.",white,male,3.02530586526477,3
Joseph P. Kennedy,white,male,5.81822589361396,3
Joseph Potts,white,male,4.8767949762007,2
Joseph Priestley,white,male,5.43933269383026,3
Joseph Prince,asian,male,6.07554696139253,6
Joseph Pulitzer,white,male,5.44870632,2
Joseph Rotblat,white,male,4.918030337,2
Joseph Roth,white,male,5.71180722904119,2
Joseph Roux,white,male,5.04139268515823,8
Joseph Simmons,black,male,5.120574,1
Joseph Smith,white,male,6.65801139665711,3
Joseph Smith Jr.,white,male,5.85793526471943,8
Joseph Sobran,white,male,5.12385164096709,5
Joseph Stalin,white,male,6.42813479402879,10
Joseph Stiglitz,white,male,5.93901977644867,3
Joseph Story,white,male,5.604226053,3
Joseph Telushkin,white,male,5.06445798922692,2
Joseph Wapner,white,male,4.36361197989214,2
Joseph Wheelan,white,male,4.45024910831936,2
Joseph Wood Krutch,white,male,4.95036485437612,8
Joseph mcbrearty,white,male,3.64345267648619,2
Josephine Akhagbeme,black,female,2.84447717574568,3
Josephine Angelini,white,female,5.23044892137827,9
Josephine Baker,black,female,6.20411998265593,6
Josephine Hart,white,female,4.94792361983173,8
Josephine Humphreys,white,female,4.34830486304816,6
Josephine Rathbone,white,female,3.43775056282039,1
Josephine Tey,white,female,5.23299611039215,3
Josephine Winslow Johnson,white,female,3.81224469680037,2
Josephine de La Baume,white,female,5.46089784275655,2
Josh Alan Friedman,white,male,4.15533603746506,2
Josh Billings,white,male,5.28555730900777,10
Josh Bowman,white,male,5.025305865,3
Josh Brolin,white,male,6.58883172559421,2
Josh Fox,white,male,5.04139268515823,2
Josh Gates,white,male,5.47421626407626,3
Josh Gibson,black,male,5.501059,2
Josh Gordon,black,male,5.569374,1
Josh Groban,white,male,6.41664050733828,3
Josh Hanagarne,white,male,4.30102999566398,2
Josh Hartnett,white,male,6.19312459835446,2
Josh Homme,white,male,5.67851837904011,2
Josh Langley,white,male,4.36735592102602,3
Josh Lanyon,white,female,4.76715586608218,6
Josh Lucas,white,male,5.94792361983173,3
Josh Malerman,white,male,6.14301480025409,6
Josh McDowell,white,male,5.564666064,4
Josh Oladehinde,black,male,1.963788,1
Josh Ross,white,male,5.74507479158206,2
Josh Stern,white,male,4.668385917,10
Josh Sundquist,white,male,5.49136169383427,2
Joshilyn Jackson,white,female,4.8394780473742,5
Joshua Ayala-Arias,latino,male,2.705008,1
Joshua Becker,white,male,5.04921802267018,8
Joshua Bell,white,male,5.87390159786446,5
Joshua Bloch,white,male,4.81624129999178,3
Joshua Chamberlain,white,male,4.90955602924118,4
Joshua Cohen,white,male,5.63748973,2
Joshua David Bellin,white,male,4.21218760440396,2
Joshua Edward Smith,white,male,3.81157500587059,5
Joshua Ferris,white,male,4.892651034,7
Joshua Foer,white,male,5.51587384371168,7
Joshua Gaylord,white,male,4.04921802267018,2
Joshua Harris,white,male,5.52374646681156,10
Joshua Krook,white,male,3.85430604180108,2
Joshua L. Liebman,white,male,3.70070371714502,2
Joshua Lederberg,white,male,5.67851837904011,3
Joshua Loth Liebman,white,male,4.053078443,3
Joshua Okello,black,male,4.641474111,6
Joshua Oppenheimer,white,male,5.58771096501891,4
Joshua Prince-Ramus,white,male,4.36735592102602,4
Joshua Reynolds,white,male,5.94743372188705,2
Joshua Rogers,black,male,5.45939248775923,2
Joshua Roman,white,male,4.63548374681491,2
Joshua Stannard,white,male,3.31806333496276,8
Joshua Wisenbaker,white,male,3.56820172406699,4
Joshunda Sanders,black,female,4.209515,1
Josi S. Kilpack,white,female,4.77597433112937,2
Josiah G Holland,white,male,4.07188200730613,2
Josiah Gilbert Holland,white,male,4.91381385238372,6
Josiah Royce,white,male,4.92788341033071,4
Josiah Stamp,white,male,4.63748973,2
Josie Zapanta Stewart,asian,female,0.778151,1
Joss Sheldon,white,male,4.55509444857832,2
Joss Stirling,white,female,4.9329808219232,10
Joss Whedon,white,male,6.28330122870355,10
Jostein Gaarder,white,male,6.29003461136252,10
Josue Rivera,latino,male,5.658011,1
José Antonio Bowen,latino,male,4.59217675739587,4
José Emilio Pacheco,latino,male,5.93651374247889,2
José Latour,latino,male,4.804821,1
José Luis Ruiz,latino,male,6.21748394421391,4
José Meléndez,latino,male,5.587711,1
José N Harris,latino,male,4.49554433754645,9
José Ortega y Gasset,white,male,6.42813479402879,9
José P. Rizal,asian,male,5.873321,2
José Rizal,asian,male,6.51188336097887,10
José Saramago,white,male,6.28330122870355,10
José Silva,latino,male,7.103804,1
Jounayet Rahman,asian,male,3.84447717574568,2
Jourdan Dunn,black,female,5.87621784059164,3
Jovan Dučić,white,male,5.65609820201283,2
Joy Behar,white,female,6.63447727016073,2
Joy Bryant,black,female,5.232996,1
Joy Davidman,white,female,5.11727129565576,4
Joy Fielding,white,female,5.40312052117582,2
Joy Hakim,white,female,4.76417613239033,2
Joy Harris,black,female,5.049218,1
Joy Kogawa,asian,female,4.68841982200271,2
Joy Williams,white,female,5.68124123737559,2
Joya Ryan,white,female,4.37106786227174,5
Joyce Banda,black,female,5.735599,1
Joyce Brothers,white,female,5.06069784035361,10
Joyce Carey,white,female,5.07918124604763,3
Joyce Carol Oates,white,female,6.149219113,10
Joyce Cary,white,male,4.79239168949825,6
Joyce Guo,asian,female,4.13672056715641,10
Joyce Kilmer,white,male,5.45331834004704,3
Joyce Maynard,white,female,5.19312459835446,3
Joyce Meyer,white,female,6.641474111,10
Joycelyn Elders,black,female,5.10721,1
Joyram Shaw,asian,male,2.313867,1
João Mendes,black,male,6.399674,2
Joë Bousquet,white,male,5.10037054511756,4
Juan Diego Florez,latino,male,6.064458,1
Juan F. Cisneros Cisneros,latino,male,0.778151,1
Juan Felipe Herrera,latino,male,5.28330122870355,5
Juan Gabriel,latino,male,7.22010808804005,2
Juan Gabriel Vásquez,latino,male,5.89431606268444,8
Juan Luis Ortiz Hidalgo,latino,male,2.72181061521255,2
Juan Manuel Rendón González,latino,male,0.60206,1
Juan Manuel Santos,latino,male,6.146128,1
Juan Marichal,latino,male,5.924279,1
Juan Mascaró,latino,male,4.9484129657786,3
Juan Miro,latino,male,5.531479,1
Juan Montalvo,latino,male,6.595496,2
Juan Morris,latino,male,4.531479,1
Juan Pablo Galavis,latino,male,4.815578,1
Juan Pablo Montoya,latino,male,6.311754,1
Juan Rulfo,latino,male,6.07918124604763,3
Juan T. Llibre,latino,male,3.696356,1
Juanes,latino,male,6.856124444,3
Judah Smith,white,male,4.9731278535997,10
Judd Nelson,white,male,5.57403126772772,4
Judd Trichter,white,male,4.06818586174616,2
Jude Idada,black,male,4.4345689040342,2
Jude Morgan,white,male,4.43616264704076,10
Jude Okwuzulike,black,male,2.588832,1
Jude Watson,white,female,4.95085145888855,8
Judge Judy Sheindlin,white,female,5.536558443,3
Judi Fennell,white,female,4.17318626841227,2
Judith Briles,white,female,4.55388302664387,2
Judith Guest,white,female,4.51054501020661,8
Judith Ivory,white,female,4.52113808370404,3
Judith Jamison,black,female,4.78532983501077,3
Judith Krantz,white,female,5.78816837114117,3
Judith Light,white,female,5.46982201597816,4
Judith Martin,white,female,5.73639650227664,9
Judith McNaught,white,female,5.97863694838447,10
Judith Orloff,white,female,5.11058971029925,4
Judith Ortiz Cofer,latino,female,5.11059,1
Judith Rodin,white,female,4.883093359,2
Judith Thurman,white,female,4.60314437262018,2
Judith Viorst,white,female,5.6170003411209,9
Judith Wright,white,female,5.25767857486918,2
Judy Azar LeBlanc,white,female,3.53781909507327,4
Judy Baer,white,female,4.65030752313194,2
Judy Biggert,white,female,4.11727129565576,2
Judy Blume,white,female,5.82801506422398,10
Judy Chicago,white,female,5.40483371661994,4
Judy Collins,white,female,5.95712819767681,4
Judy Croome,white,female,3.76715586608218,2
Judy Duarte,latino,female,4.93651374247889,2
Judy Gold,white,female,5.46686762035411,3
Judy Johnson,black,male,5.672098,1
Judy Melinek,white,female,4.938019097,3
Judy Smith,black,female,5.83442070368153,2
Juefan Huihong,asian,male,3.230449,1
Juhi Chawla,asian,female,6.264818,1
Juicy J,black,male,6.66931688056611,2
Jules Barbey d'Aurevilly,white,male,5.48995847942483,10
Jules Barnard,white,male,4.57634135020579,5
Jules Michelet,white,male,6.15228834438306,3
Jules Renard,white,male,6.13672056715641,10
Jules Verne,white,male,7.13033376849501,10
Juli Zeh,white,female,6.09691001300806,2
Julia Child,white,female,6.56229286445647,10
Julia Crane,white,female,4.32633586092875,2
Julia DeBarrioz,latino,female,3.17026171539496,2
Julia Dorr,white,female,4.07918124604763,4
Julia F. Carney,white,female,2.97220283837906,2
Julia Fierro,white,female,4.411619706,2
Julia Gillard,white,female,5.82412583391655,3
Julia Glass,white,female,4.77085201164214,8
Julia Green,white,female,5.33645973384853,7
Julia Heywood,white,female,3.86451108105839,4
Julia Hoban,white,female,4.43136376415899,2
Julia Kent,white,female,5.01283722470517,2
Julia L. Roberts,white,female,4.29003461136252,2
Julia Louis-Dreyfus,white,female,6.25767857486918,3
Julia Louise Woodruff,white,female,2.60852603357719,2
Julia Mills,white,female,4.77959649125782,7
Julia Morgan,white,female,5.91750550955255,3
Julia Quinn,white,female,6.42975228000241,10
Julia Roberts,white,female,6.99869515831166,8
Julia Sorel,white,female,4.36735592102602,2
Julia Stiles,white,female,6.0899051114394,3
Julia Ward Howe,white,female,5.66370092538965,4
Julia de Burgos,latino,female,5.440909,1
Julian Assange,white,male,6.45788189673399,8
